$GPGGA,113650.25,5139.83167,N,00720.65770,E,1,09,0.99,50.6,M,46.4,M,,*64
$GPGGA,113650.50,5139.83159,N,00720.65781,E,1,09,0.99,50.7,M,46.4,M,,*64
$GPGGA,113650.75,5139.83156,N,00720.65792,E,1,09,0.99,50.6,M,46.4,M,,*6F
$GPGGA,113651.00,5139.83152,N,00720.65797,E,1,09,0.99,50.4,M,46.4,M,,*6F
$GPGGA,113651.25,5139.83136,N,00720.65794,E,1,09,0.99,50.8,M,46.4,M,,*65
$GPGGA,113651.50,5139.83125,N,00720.65799,E,1,09,0.99,50.8,M,46.4,M,,*68
$GPGGA,113651.75,5139.83122,N,00720.65801,E,1,09,0.99,50.6,M,46.4,M,,*68
$GPGGA,113652.00,5139.83118,N,00720.65790,E,1,09,0.99,50.5,M,46.4,M,,*64
$GPGGA,113652.25,5139.83116,N,00720.65784,E,1,09,0.99,50.5,M,46.4,M,,*68
$GPGGA,113652.50,5139.83112,N,00720.65780,E,1,09,0.99,50.4,M,46.4,M,,*6B
$GPGGA,113652.75,5139.83109,N,00720.65773,E,1,09,0.99,50.4,M,46.4,M,,*6A
$GPGGA,113653.00,5139.83103,N,00720.65763,E,1,09,0.99,50.3,M,46.4,M,,*65
$GPGGA,113653.25,5139.83096,N,00720.65756,E,1,09,0.99,50.2,M,46.4,M,,*68
$GPGGA,113653.50,5139.83087,N,00720.65749,E,1,09,0.99,50.2,M,46.4,M,,*64
$GPGGA,113653.75,5139.83076,N,00720.65740,E,1,09,0.99,50.2,M,46.4,M,,*64
$GPGGA,113654.00,5139.83071,N,00720.65726,E,1,09,0.99,49.9,M,46.4,M,,*65
$GPGGA,113654.25,5139.83057,N,00720.65711,E,1,09,0.99,49.9,M,46.4,M,,*62
$GPGGA,113654.50,5139.83043,N,00720.65702,E,1,09,0.99,49.8,M,46.4,M,,*66
$GPGGA,113654.75,5139.83033,N,00720.65696,E,1,09,0.99,49.6,M,46.4,M,,*64
$GPGGA,113655.00,5139.83020,N,00720.65688,E,1,09,0.99,49.5,M,46.4,M,,*69
$GPGGA,113655.25,5139.83008,N,00720.65681,E,1,09,0.99,49.5,M,46.4,M,,*6D
$GPGGA,113655.50,5139.82995,N,00720.65667,E,1,09,0.99,49.5,M,46.4,M,,*6B
$GPGGA,113655.75,5139.82986,N,00720.65652,E,1,09,0.99,49.5,M,46.4,M,,*68
$GPGGA,113656.00,5139.82976,N,00720.65643,E,1,09,0.99,49.4,M,46.4,M,,*67
$GPGGA,113656.25,5139.82963,N,00720.65636,E,1,09,0.99,49.4,M,46.4,M,,*66
$GPGGA,113656.50,5139.82951,N,00720.65631,E,1,09,0.99,49.3,M,46.4,M,,*65
$GPGGA,113656.75,5139.82938,N,00720.65615,E,1,09,0.99,49.3,M,46.4,M,,*6B
$GPGGA,113657.00,5139.82924,N,00720.65598,E,1,09,0.99,49.3,M,46.4,M,,*63
